match_id,team_id,team_name,player_id,player_name,player_nickname,jersey_number,country_id,country_name,from,to,from_period,to_period,starter,on_bench,position_id,position_name,position_from,position_to,start_reason,end_reason
3857262,791,South Korea,99479,Yu-Min Cho,Cho Yu-Min,24,121,Korea (South),,,,,,,22.0,Right Center Forward,92:46,92:47,Substitution - On (Tactical),Tactical Shift
3857262,780,Portugal,3193,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,10,183,Portugal,,,,,,,15.0,Left Center Midfield,81:13,,Substitution - On (Tactical),Final Whistle
3857262,780,Portugal,4272,João Mário Naval da Costa Eduardo,João Mário,17,183,Portugal,,,,,,,21.0,Left Wing,00:00,67:35,Starting XI,Tactical Shift
3857262,780,Portugal,5204,Bruno Miguel Borges Fernandes,Bruno Fernandes,8,183,Portugal,,,,,,,,,,,,
3857262,780,Portugal,5205,Rui Pedro dos Santos Patrício,Rui Patrício,1,183,Portugal,,,,,,,,,,,,
3857262,780,Portugal,5206,Rúben Santos Gato Alves Dias,Rúben Dias,4,183,Portugal,,,,,,,,,,,,
3857262,780,Portugal,5207,Cristiano Ronaldo dos Santos Aveiro,Cristiano Ronaldo,7,183,Portugal,,,,,,,23.0,Center Forward,00:00,64:56,Starting XI,Substitution - Off (Tactical)
3857262,780,Portugal,5209,Raphaël Adelino José Guerreiro,Raphaël Guerreiro,5,183,Portugal,,,,,,,,,,,,
3857262,780,Portugal,5214,William Silva de Carvalho,William Carvalho,14,183,Portugal,,,,,,,13.0,Right Center Midfield,81:13,,Substitution - On (Tactical),Final Whistle
3857262,780,Portugal,5218,André Miguel Valente Silva,André Silva,9,183,Portugal,,,,,,,23.0,Center Forward,64:56,,Substitution - On (Tactical),Final Whistle
3857262,780,Portugal,7005,João Pedro Cavaco Cancelo,João Cancelo,20,183,Portugal,,,,,,,6.0,Left Back,00:00,70:44,Starting XI,Player Off
3857262,780,Portugal,9927,Rúben Diogo Da Silva Neves,Rúben Neves,18,183,Portugal,,,,,,,10.0,Center Defensive Midfield,00:00,64:42,Starting XI,Substitution - Off (Tactical)
3857262,780,Portugal,10868,Ricardo Jorge Luz Horta,Ricardo Horta,21,183,Portugal,,,,,,,17.0,Right Wing,00:00,,Starting XI,Final Whistle
3857262,780,Portugal,12041,João Félix Sequeira,João Félix,11,183,Portugal,,,,,,,,,,,,
3857262,780,Portugal,12169,João Maria Lobo Alves Palhinha Gonçalves,João Palhinha,6,183,Portugal,,,,,,,13.0,Right Center Midfield,64:26,67:35,Substitution - On (Tactical),Tactical Shift
3857262,780,Portugal,16028,José Diogo Dalot Teixeira,Diogo Dalot,2,183,Portugal,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857262,780,Portugal,18360,Rafael Alexandre Conceição Leão,Rafael Leão,15,183,Portugal,,,,,,,10.0,Center Defensive Midfield,64:42,67:35,Substitution - On (Tactical),Tactical Shift
3857262,780,Portugal,18866,José Pedro Malheiro de Sá,José Sá,12,183,Portugal,,,,,,,,,,,,
3857262,780,Portugal,20016,Kléper Laveran Lima Ferreira,Pepe,3,183,Portugal,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857262,780,Portugal,32975,Diogo Meireles Costa,Diogo Costa,22,183,Portugal,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857262,780,Portugal,34639,Vitor Machado Ferreira,Vitinha,16,183,Portugal,,,,,,,15.0,Left Center Midfield,00:00,14:57,Starting XI,Tactical Shift
3857262,780,Portugal,38803,Gonçalo Matias Ramos,Gonçalo Ramos,26,183,Portugal,,,,,,,,,,,,
3857262,780,Portugal,40874,Matheus Luiz Nunes,Matheus Nunes,23,183,Portugal,,,,,,,13.0,Right Center Midfield,00:00,14:57,Starting XI,Tactical Shift
3857262,780,Portugal,143854,António João Pereira Albuquerque Tavares Silva,António Silva,24,183,Portugal,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857263,770,Germany,3053,Leroy Sané,,19,85,Germany,,,,,,,19.0,Center Attacking Midfield,69:02,69:44,Substitution - On (Tactical),Tactical Shift
3857263,770,Germany,3167,Antonio Rüdiger,,2,85,Germany,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857263,770,Germany,4440,Kevin Trapp,,12,85,Germany,,,,,,,,,,,,
3857263,770,Germany,5555,Julian Brandt,,17,85,Germany,,,,,,,,,,,,
3857263,770,Germany,5562,Thomas Müller,,13,85,Germany,,,,,,,23.0,Center Forward,00:00,69:15,Starting XI,Substitution - Off (Tactical)
3857263,770,Germany,5570,Manuel Neuer,,1,85,Germany,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857263,770,Germany,5579,Joshua Kimmich,,6,85,Germany,,,,,,,9.0,Right Defensive Midfield,00:00,,Starting XI,Final Whistle
3857263,770,Germany,6322,Niklas Süle,,15,85,Germany,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857263,770,Germany,6324,Leon Goretzka,,8,85,Germany,,,,,,,11.0,Left Defensive Midfield,00:00,,Starting XI,Final Whistle
3857263,770,Germany,8227,Mario Götze,,11,85,Germany,,,,,,,,,,,,
3857263,770,Germany,8400,Serge Gnabry,,10,85,Germany,,,,,,,17.0,Right Wing,00:00,69:44,Starting XI,Tactical Shift
3857263,770,Germany,8507,Lukas Klostermann,,16,85,Germany,,,,,,,2.0,Right Back,69:20,,Substitution - On (Tactical),Final Whistle
3857263,770,Germany,8511,Thilo Kehrer,,5,85,Germany,,,,,,,2.0,Right Back,00:00,69:20,Starting XI,Substitution - Off (Tactical)
3857263,770,Germany,8546,Niclas Füllkrug,,9,85,Germany,,,,,,,23.0,Center Forward,69:15,,Substitution - On (Tactical),Final Whistle
3857263,770,Germany,8804,Jonas Hofmann,,18,85,Germany,,,,,,,21.0,Left Wing,84:17,,Substitution - On (Tactical),Final Whistle
3857263,770,Germany,8808,Matthias Ginter,,4,85,Germany,,,,,,,,,,,,
3857263,770,Germany,8945,Christian Günter,,20,85,Germany,,,,,,,,,,,,
3857263,770,Germany,8966,Kai Havertz,,7,85,Germany,,,,,,,,,,,,
3857263,770,Germany,10287,İlkay Gündoğan,,21,85,Germany,,,,,,,19.0,Center Attacking Midfield,00:00,69:02,Starting XI,Substitution - Off (Tactical)
3857263,770,Germany,12034,David Raum,,3,85,Germany,,,,,,,6.0,Left Back,00:00,86:17,Starting XI,Substitution - Off (Tactical)
3857263,770,Germany,20055,Marc-André ter Stegen,Marc-André ter Stegen,22,85,Germany,,,,,,,,,,,,
3857263,770,Germany,24118,Nico Schlotterbeck,,23,85,Germany,,,,,,,6.0,Left Back,86:17,,Substitution - On (Tactical),Final Whistle
3857263,770,Germany,24916,Armel Bella-Kotchap,,25,85,Germany,,,,,,,,,,,,
3857263,770,Germany,35609,Karim-David Adeyemi,,24,85,Germany,,,,,,,,,,,,
3857263,770,Germany,38837,Youssoufa Moukoko,,26,85,Germany,,,,,,,,,,,,
3857263,770,Germany,39565,Jamal Musiala,,14,85,Germany,,,,,,,21.0,Left Wing,00:00,69:44,Starting XI,Tactical Shift
3857263,772,Spain,3477,Álvaro Borja Morata Martín,Álvaro Morata,7,214,Spain,,,,,,,17.0,Right Wing,53:25,53:26,Substitution - On (Tactical),Tactical Shift
3857263,772,Spain,3957,César Azpilicueta Tanco,César Azpilicueta,2,214,Spain,,,,,,,,,,,,
3857263,772,Spain,4127,David Raya Martin,David Raya,13,214,Spain,,,,,,,,,,,,
3857263,772,Spain,4353,Aymeric Laporte,,24,214,Spain,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857263,772,Spain,5199,Jorge Resurrección Merodio,Koke,8,214,Spain,,,,,,,17.0,Right Wing,65:14,65:57,Substitution - On (Tactical),Tactical Shift
3857263,772,Spain,5203,Sergio Busquets i Burgos,Sergio Busquets,5,214,Spain,,,,,,,10.0,Center Defensive Midfield,00:00,,Starting XI,Final Whistle
3857263,772,Spain,5211,Jordi Alba Ramos,Jordi Alba,18,214,Spain,,,,,,,6.0,Left Back,00:00,81:51,Starting XI,Substitution - Off (Tactical)
3857263,772,Spain,5719,Marco Asensio Willemsen,,10,214,Spain,,,,,,,23.0,Center Forward,00:00,53:26,Starting XI,Tactical Shift
3857263,772,Spain,5721,Daniel Carvajal Ramos,Daniel Carvajal,20,214,Spain,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857263,772,Spain,6583,Carlos Soler Barragán,Carlos Soler,19,214,Spain,,,,,,,,,,,,
3857263,772,Spain,6720,Pablo Sarabia García,Pablo Sarabia,22,214,Spain,,,,,,,,,,,,
3857263,772,Spain,6748,Ferrán Torres García,Ferrán Torres,11,214,Spain,,,,,,,17.0,Right Wing,00:00,53:25,Starting XI,Substitution - Off (Tactical)
3857263,772,Spain,6765,Rodrigo Hernández Cascante,Rodri,16,214,Spain,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857263,772,Spain,6840,Marcos Llorente Moreno,Marcos Llorente,6,214,Spain,,,,,,,,,,,,
3857263,772,Spain,6892,Pau Francisco Torres,Pau Torres,4,214,Spain,,,,,,,,,,,,
3857263,772,Spain,9843,Robert Lynch Sanchez,Robert Sanchez,1,214,Spain,,,,,,,,,,,,
3857263,772,Spain,11748,Unai Simón Mendibil,Unai Simón,23,214,Spain,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857263,772,Spain,16532,Daniel Olmo Carvajal,Daniel Olmo,21,214,Spain,,,,,,,21.0,Left Wing,00:00,,Starting XI,Final Whistle
3857263,772,Spain,30486,Pedro González López,Pedri,26,214,Spain,,,,,,,15.0,Left Center Midfield,00:00,,Starting XI,Final Whistle
3857263,772,Spain,30756,Anssumane Fati,Ansu Fati,25,214,Spain,,,,,,,,,,,,
3857263,772,Spain,31953,Eric García Martret,Eric García,3,214,Spain,,,,,,,,,,,,
3857263,772,Spain,35641,Hugo Guillamón Sanmartín,Hugo Guillamón,15,214,Spain,,,,,,,,,,,,
3857263,772,Spain,39161,Alejandro Balde Martínez,Alejandro Balde,14,214,Spain,,,,,,,6.0,Left Back,81:51,,Substitution - On (Tactical),Final Whistle
3857263,772,Spain,50494,Yeremy Jesús Pino Santos,Yeremi Pino,17,214,Spain,,,,,,,,,,,,
3857263,772,Spain,68574,Nicholas Williams Arthuer,Nico Williams,12,214,Spain,,,,,,,13.0,Right Center Midfield,65:37,65:57,Substitution - On (Tactical),Tactical Shift
3857263,772,Spain,133353,Pablo Martín Páez Gavira,Gavi,9,214,Spain,,,,,,,13.0,Right Center Midfield,00:00,65:37,Starting XI,Substitution - Off (Tactical)
3857264,779,Argentina,2995,Ángel Fabián Di María Hernández,Ángel Di María,11,11,Argentina,,,,,,,17.0,Right Wing,00:00,20:52,Starting XI,Tactical Shift
3857264,779,Argentina,3090,Nicolás Hernán Otamendi,Nicolás Otamendi,19,11,Argentina,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857264,779,Argentina,5503,Lionel Andrés Messi Cuccittini,Lionel Messi,10,11,Argentina,,,,,,,23.0,Center Forward,00:00,59:26,Starting XI,Tactical Shift
3857264,779,Argentina,5507,Nicolás Alejandro Tagliafico,Nicolás Tagliafico,3,11,Argentina,,,,,,,6.0,Left Back,58:27,78:49,Substitution - On (Tactical),Tactical Shift
3857264,779,Argentina,5743,Paulo Bruno Exequiel Dybala,Paulo Dybala,21,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,6312,Franco Armani,,1,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,6377,Ángel Martín Correa,Ángel Correa,15,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,6694,Gerónimo Rulli,Gero Rulli,12,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,6909,Damián Emiliano Martínez,Emiliano Martínez,23,11,Argentina,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857264,779,Argentina,7006,Alejandro Darío Gómez,Papu Gómez,17,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,7161,Germán Alejandro Pezzella,Germán Pezzella,6,11,Argentina,,,,,,,15.0,Left Center Midfield,78:24,78:49,Substitution - On (Tactical),Tactical Shift
3857264,779,Argentina,7797,Rodrigo Javier De Paul,Rodrigo De Paul,7,11,Argentina,,,,,,,13.0,Right Center Midfield,00:00,78:49,Starting XI,Tactical Shift
3857264,779,Argentina,11456,Lautaro Javier Martínez,Lautaro Martínez,22,11,Argentina,,,,,,,23.0,Center Forward,78:05,,Substitution - On (Tactical),Final Whistle
3857264,779,Argentina,16308,Leandro Daniel Paredes,Leandro Paredes,5,11,Argentina,,,,,,,17.0,Right Wing,58:18,59:26,Substitution - On (Tactical),Tactical Shift
3857264,779,Argentina,19597,Marcos Javier Acuña,Marcos Acuña,8,11,Argentina,,,,,,,6.0,Left Back,00:00,58:27,Starting XI,Substitution - Off (Tactical)
3857264,779,Argentina,20572,Cristian Gabriel Romero,Cristian Romero,13,11,Argentina,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857264,779,Argentina,21081,Juan Marcos Foyth,Juan Foyth,2,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,26404,Guido Rodríguez,,18,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,27768,Lisandro Martínez,,25,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,27886,Alexis Mac Allister,Alexis MacAllister,20,11,Argentina,,,,,,,15.0,Left Center Midfield,00:00,59:26,Starting XI,Tactical Shift
3857264,779,Argentina,28263,Gonzalo Ariel Montiel,Gonzalo Montiel,4,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,28268,Exequiel Alejandro Palacios,Exequiel Palacios,14,11,Argentina,,,,,,,,,,,,
3857264,779,Argentina,28637,Thiago Ezequiel Almada,Thiago Almada,16,11,Argentina,,,,,,,21.0,Left Wing,82:47,,Substitution - On (Tactical),Final Whistle
3857264,779,Argentina,29201,Nahuel Molina Lucero,Nahuel Molina,26,11,Argentina,,,,,,,2.0,Right Back,00:00,78:49,Starting XI,Tactical Shift
3857264,779,Argentina,29560,Julián Álvarez,,9,11,Argentina,,,,,,,21.0,Left Wing,00:00,20:52,Starting XI,Tactical Shift
3857264,779,Argentina,38718,Enzo Fernandez,,24,11,Argentina,,,,,,,10.0,Center Defensive Midfield,00:00,59:26,Starting XI,Tactical Shift
3857264,789,Poland,3034,Kamil Glik,,15,182,Poland,,,,,,,3.0,Right Center Back,00:00,,Starting XI,Final Whistle
3857264,789,Poland,3637,Grzegorz Krychowiak,,10,182,Poland,,,,,,,11.0,Left Defensive Midfield,00:00,82:57,Starting XI,Substitution - Off (Tactical)
3857264,789,Poland,4626,Jan Bednarek,,5,182,Poland,,,,,,,,,,,,
3857264,789,Poland,4664,Sebastian Szymański,,19,182,Poland,,,,,,,,,,,,
3857264,789,Poland,4682,Robert Gumny,,25,182,Poland,,,,,,,,,,,,
3857264,789,Poland,4685,Artur Jędrzejczyk,,3,182,Poland,,,,,,,6.0,Left Back,72:00,,Substitution - On (Tactical),Final Whistle
3857264,789,Poland,4734,Matty Cash,,2,182,Poland,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857264,789,Poland,5660,Piotr Zieliński,,20,182,Poland,,,,,,,12.0,Right Midfield,00:00,45:00,Starting XI,Tactical Shift
3857264,789,Poland,5665,Arkadiusz Milik,,7,182,Poland,,,,,,,,,,,,
3857264,789,Poland,5667,Kamil Grosicki,,11,182,Poland,,,,,,,,,,,,
3857264,789,Poland,5668,Robert Lewandowski,,9,182,Poland,,,,,,,22.0,Right Center Forward,00:00,45:00,Starting XI,Tactical Shift
3857264,789,Poland,5669,Wojciech Szczęsny,,1,182,Poland,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857264,789,Poland,5673,Bartosz Bereszyński,,18,182,Poland,,,,,,,6.0,Left Back,00:00,02:47,Starting XI,Player Off
3857264,789,Poland,7979,Przemysław Frankowski,,24,182,Poland,,,,,,,16.0,Left Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical)
3857264,789,Poland,8021,Szymon Żurkowski,,17,182,Poland,,,,,,,,,,,,
3857264,789,Poland,8704,Mateusz Wieteska,,4,182,Poland,,,,,,,,,,,,
3857264,789,Poland,8714,Damian Szymański,,8,182,Poland,,,,,,,9.0,Right Defensive Midfield,61:45,,Substitution - On (Tactical),Final Whistle
3857264,789,Poland,8836,Karol Świderski,,16,182,Poland,,,,,,,24.0,Left Center Forward,00:00,45:00,Starting XI,Substitution - Off (Tactical)
3857264,789,Poland,11508,Łukasz Skorupski,,12,182,Poland,,,,,,,,,,,,
3857264,789,Poland,11737,Krystian Bielik,,6,182,Poland,,,,,,,9.0,Right Defensive Midfield,00:00,61:45,Starting XI,Substitution - Off (Tactical)
3857264,789,Poland,12493,Krzysztof Piątek,,23,182,Poland,,,,,,,11.0,Left Defensive Midfield,82:57,83:02,Substitution - On (Tactical),Tactical Shift
3857264,789,Poland,24413,Kamil Grabara,,22,182,Poland,,,,,,,,,,,,
3857264,789,Poland,28453,Michał Skóraś,,26,182,Poland,,,,,,,12.0,Right Midfield,45:00,45:00,Tactical Shift,Substitution - On (Tactical)
3857264,789,Poland,31955,Jakub Kamiński,,13,182,Poland,,,,,,,16.0,Left Midfield,45:00,,Tactical Shift,Final Whistle
3857264,789,Poland,44166,Jakub Piotr Kiwior,,14,182,Poland,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857264,789,Poland,50502,Nicola Zalewski,,21,182,Poland,,,,,,,,,,,,
3857265,789,Poland,3034,Kamil Glik,,15,182,Poland,,,,,,,3.0,Right Center Back,00:00,08:43,Starting XI,Player Off
3857265,789,Poland,3637,Grzegorz Krychowiak,,10,182,Poland,,,,,,,10.0,Center Defensive Midfield,00:00,45:00,Starting XI,Tactical Shift
3857265,789,Poland,4626,Jan Bednarek,,5,182,Poland,,,,,,,,,,,,
3857265,789,Poland,4664,Sebastian Szymański,,19,182,Poland,,,,,,,15.0,Left Center Midfield,00:00,45:00,Starting XI,Tactical Shift
3857265,789,Poland,4682,Robert Gumny,,25,182,Poland,,,,,,,,,,,,
3857265,789,Poland,4685,Artur Jędrzejczyk,,3,182,Poland,,,,,,,,,,,,
3857265,789,Poland,4734,Matty Cash,,2,182,Poland,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857265,789,Poland,5660,Piotr Zieliński,,20,182,Poland,,,,,,,13.0,Right Center Midfield,00:00,45:00,Starting XI,Tactical Shift
3857265,789,Poland,5665,Arkadiusz Milik,,7,182,Poland,,,,,,,19.0,Center Attacking Midfield,87:00,87:02,Substitution - On (Tactical),Tactical Shift
3857265,789,Poland,5667,Kamil Grosicki,,11,182,Poland,,,,,,,,,,,,
3857265,789,Poland,5668,Robert Lewandowski,,9,182,Poland,,,,,,,23.0,Center Forward,00:00,87:02,Starting XI,Tactical Shift
3857265,789,Poland,5669,Wojciech Szczęsny,,1,182,Poland,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857265,789,Poland,5673,Bartosz Bereszyński,,18,182,Poland,,,,,,,6.0,Left Back,00:00,,Starting XI,Final Whistle
3857265,789,Poland,7979,Przemysław Frankowski,,24,182,Poland,,,,,,,16.0,Left Midfield,71:10,,Substitution - On (Tactical),Final Whistle
3857265,789,Poland,8021,Szymon Żurkowski,,17,182,Poland,,,,,,,,,,,,
3857265,789,Poland,8704,Mateusz Wieteska,,4,182,Poland,,,,,,,,,,,,
3857265,789,Poland,8714,Damian Szymański,,8,182,Poland,,,,,,,,,,,,
3857265,789,Poland,8836,Karol Świderski,,16,182,Poland,,,,,,,,,,,,
3857265,789,Poland,11508,Łukasz Skorupski,,12,182,Poland,,,,,,,,,,,,
3857265,789,Poland,11737,Krystian Bielik,,6,182,Poland,,,,,,,11.0,Left Defensive Midfield,45:00,45:00,Tactical Shift,Substitution - On (Tactical)
3857265,789,Poland,12493,Krzysztof Piątek,,23,182,Poland,,,,,,,,,,,,
3857265,789,Poland,24413,Kamil Grabara,,22,182,Poland,,,,,,,,,,,,
3857265,789,Poland,28453,Michał Skóraś,,26,182,Poland,,,,,,,,,,,,
3857265,789,Poland,31955,Jakub Kamiński,,13,182,Poland,,,,,,,12.0,Right Midfield,00:00,,Starting XI,Final Whistle
3857265,789,Poland,44166,Jakub Piotr Kiwior,,14,182,Poland,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857265,789,Poland,50502,Nicola Zalewski,,21,182,Poland,,,,,,,16.0,Left Midfield,00:00,45:00,Starting XI,Substitution - Off (Tactical)
3857265,794,Mexico,5563,José Andrés Guardado Hernández,Andrés Guardado,18,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,5567,Edson Omar Álvarez Velázquez,Edson Álvarez,4,147,Mexico,,,,,,,10.0,Center Defensive Midfield,00:00,,Starting XI,Final Whistle
3857265,794,Mexico,5568,Raúl Alonso Jiménez Rodríguez,Raúl Jiménez,9,147,Mexico,,,,,,,23.0,Center Forward,70:18,,Substitution - On (Tactical),Final Whistle
3857265,794,Mexico,5571,Hirving Rodrigo Lozano Bahena,Hirving Lozano,22,147,Mexico,,,,,,,17.0,Right Wing,00:00,83:49,Starting XI,Tactical Shift
3857265,794,Mexico,5573,Héctor Alfredo Moreno Herrera,Héctor Moreno,15,147,Mexico,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857265,794,Mexico,5575,Héctor Miguel Herrera López,Héctor Herrera,16,147,Mexico,,,,,,,13.0,Right Center Midfield,00:00,70:15,Starting XI,Substitution - Off (Tactical)
3857265,794,Mexico,5576,Jesús Daniel Gallardo Vasconcelos,Jesús Gallardo,23,147,Mexico,,,,,,,6.0,Left Back,00:00,,Starting XI,Final Whistle
3857265,794,Mexico,5577,Francisco Guillermo Ochoa Magaña,Guillermo Ochoa,13,147,Mexico,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857265,794,Mexico,11388,Néstor Alejandro Araújo Razo,Néstor Araujo,2,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,15452,Carlos Uriel Antuna Romero,Uriel Antuna,21,147,Mexico,,,,,,,21.0,Left Wing,83:48,83:49,Substitution - On (Tactical),Tactical Shift
3857265,794,Mexico,15872,Érick Gabriel Gutiérrez Galaviz,Erick Gutiérrez,14,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,26280,Orbelín Pineda Alvarado,Orbelín Pineda,17,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,26297,Carlos Alberto Rodríguez Gómez,Carlos Alberto Rodríguez,8,147,Mexico,,,,,,,13.0,Right Center Midfield,70:15,,Substitution - On (Tactical),Final Whistle
3857265,794,Mexico,26301,Ernesto Alexis Vega Rojas,Alexis Vega,10,147,Mexico,,,,,,,21.0,Left Wing,00:00,83:48,Starting XI,Substitution - Off (Tactical)
3857265,794,Mexico,26318,Rogelio Gabriel Funes Mori,Rogelio Funes Mori,11,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,26336,Johan Felipe Vásquez Ibarra,Johan Vásquez,5,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,26368,César Jasib Montes Castro,César Montes,3,147,Mexico,,,,,,,3.0,Right Center Back,00:00,08:51,Starting XI,Player Off
3857265,794,Mexico,26375,Roberto Carlos Alvarado Hernández,Roberto Alvarado,25,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,26386,Luis Francisco Romo Barrón,Luis Romo,7,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,26389,Alfredo Talavera Díaz,Alfredo Talavera,1,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,26400,Henry Josué Martín Mex,Henry Martín,20,147,Mexico,,,,,,,23.0,Center Forward,00:00,70:18,Starting XI,Substitution - Off (Tactical)
3857265,794,Mexico,26406,Jorge Eduardo Sánchez Ramos,Jorge Sánchez,19,147,Mexico,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857265,794,Mexico,27896,Gerardo Daniel Arteaga Zamora,Gerardo Arteaga,6,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,28522,Rodolfo Cota Robles,Rodolfo Cota,12,147,Mexico,,,,,,,,,,,,
3857265,794,Mexico,28825,Luis Gerardo Chávez Magallón,Luis Chávez,24,147,Mexico,,,,,,,15.0,Left Center Midfield,00:00,,Starting XI,Final Whistle
3857265,794,Mexico,30500,Kevin Nahin Álvarez Campos,Kevin Álvarez,26,147,Mexico,,,,,,,,,,,,
3857266,771,France,2972,Marcus Thuram,,26,78,France,,,,,,,23.0,Center Forward,61:59,,Substitution - On (Tactical),Final Whistle
3857266,771,France,3009,Kylian Mbappé Lottin,Kylian Mbappé,10,78,France,,,,,,,21.0,Left Wing,00:00,,Starting XI,Final Whistle
3857266,771,France,3026,Adrien Rabiot,,14,78,France,,,,,,,11.0,Left Defensive Midfield,00:00,92:15,Starting XI,Tactical Shift
3857266,771,France,3099,Hugo Lloris,,1,78,France,,,,,,,1.0,Goalkeeper,00:00,,Starting XI,Final Whistle
3857266,771,France,3379,Alphonse Areola,,23,78,France,,,,,,,,,,,,
3857266,771,France,3543,Steve Mandanda,,16,78,France,,,,,,,,,,,,
3857266,771,France,3604,Olivier Giroud,,9,78,France,,,,,,,23.0,Center Forward,00:00,61:59,Starting XI,Substitution - Off (Tactical)
3857266,771,France,4445,Jules Koundé,,5,78,France,,,,,,,2.0,Right Back,00:00,,Starting XI,Final Whistle
3857266,771,France,5476,Benjamin Pavard,,2,78,France,,,,,,,,,,,,
3857266,771,France,5477,Ousmane Dembélé,,11,78,France,,,,,,,17.0,Right Wing,00:00,74:10,Starting XI,Substitution - Off (Tactical)
3857266,771,France,5485,Raphaël Varane,,4,78,France,,,,,,,3.0,Right Center Back,00:00,73:51,Starting XI,Substitution - Off (Tactical)
3857266,771,France,5487,Antoine Griezmann,,7,78,France,,,,,,,19.0,Center Attacking Midfield,00:00,92:13,Starting XI,Substitution - Off (Tactical)
3857266,771,France,6704,Theo Bernard François Hernández,Theo Hernández,22,78,France,,,,,,,6.0,Left Back,00:00,,Starting XI,Final Whistle
3857266,771,France,7153,Jordan Veretout,,15,78,France,,,,,,,,,,,,
3857266,771,France,7345,Mattéo Guendouzi Olié,Mattéo Guendouzi,6,78,France,,,,,,,,,,,,
3857266,771,France,7439,Axel Disasi,,3,78,France,,,,,,,,,,,,
3857266,771,France,8217,Kingsley Coman,,20,78,France,,,,,,,17.0,Right Wing,74:10,,Substitution - On (Tactical),Final Whistle
3857266,771,France,8519,Dayotchanculle Upamecano,,18,78,France,,,,,,,5.0,Left Center Back,00:00,,Starting XI,Final Whistle
3857266,771,France,10481,Aurélien Djani Tchouaméni,Aurélien Tchouaméni,8,78,France,,,,,,,9.0,Right Defensive Midfield,00:00,82:13,Starting XI,Player Off
3857266,771,France,11135,Ibrahima Konaté,,24,78,France,,,,,,,3.0,Right Center Back,73:51,,Substitution - On (Tactical),Final Whistle
3857266,771,France,11990,Youssouf Fofana,,13,78,France,,,,,,,19.0,Center Attacking Midfield,92:13,92:15,Substitution - On (Tactical),Tactical Shift
3857266,771,France,17592,William Saliba,,17,78,France,,,,,,,,,,,,
3857266,771,France,22097,Randal Kolo Muani,Randal Kolo,12,78,France,,,,,,,,,,,,
3857266,771,France,24778,Eduardo Camavinga,,25,78,France,,,,,,,,,,,,
3857266,776,Denmark,3043,Christian Dannemann Eriksen,Christian Eriksen,10,61,Denmark,,,,,,,11.0,Left Defensive Midfield,00:00,84:42,Starting XI,Tactical Shift
3857266,776,Denmark,3570,Pierre-Emile Højbjerg,,23,61,Denmark,,,,,,,9.0,Right Defensive Midfield,00:00,84:42,Starting XI,Tactical Shift
